correlation_measure,subgrouping,M,rho_xy,rho_uv,eta_x,eta_y,rho_true,rho_obs_hat,best_weight_true_bias,mean_estimate,abs_bias_true,coverage_true,coverage_obs
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0,4,0,0.1,0.07838795371390307,OPW,0.09104208716587697,0.008957912834123033,0.901,0.8914
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.14083311187975311,0.8319,0.8756
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002375668975605485,CW,-0.0023518961152709183,0.0023518961152709183,0.9041,0.9041
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.021649651922126777,0.021649651922126777,0.9241,0.9242
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.07648456165768563,OPW,0.10124822204027178,0.0012482220402717792,0.8953,0.8721
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.11044014349530296,0.01044014349530295,0.9235,0.882
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.14083311187975311,0.8319,0.8756
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,0,0,0,-0.002375668975605485,CW,-0.0023518961152709183,0.0023518961152709183,0.9041,0.9041
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,4,4,0,0.040312115589658276,PPW,-0.016672096641397047,0.016672096641397047,0.9366,0.8531
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.0979101022321487,0.0020898977678513037,0.9317,0.9037
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.0982624123036471,0.0017375876963529047,0.9381,0.907
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.14083311187975311,0.8319,0.8756
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,0,0,0,-0.002375668975605485,CW,-0.0023518961152709183,0.0023518961152709183,0.9041,0.9041
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,4,4,0,0.040312115589658276,OPW,-0.02605147118459519,0.02605147118459519,0.8899,0.8666
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.07648456165768563,no_weight,0.07648456165768563,0.02351543834231437,0.8974,0.8997
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.0969956059430998,0.0030043940569002003,0.9209,0.9128
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.14083311187975311,0.8319,0.8756
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.0012318793417447624,0.0012318793417447624,0.9283,0.9283
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,4,4,0,0.040312115589658276,OPW,0.016746000629725432,0.016746000629725432,0.8926,0.8888
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,4,4,0,0.040312115589658276,MOPW,0.016746000629725432,0.016746000629725432,0.8926,0.8888
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.07648456165768563,OPW,0.09766888627842046,0.002331113721579542,0.8931,0.8823
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.07648456165768563,MOPW,0.09766888627842046,0.002331113721579542,0.8931,0.8823
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.11139312440405881,0.011393124404058805,0.9099,0.8924
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.14083311187975311,0.8319,0.8756
Spearman,L_Y_dich_2_5__K_X_sev,20,0,0,0,0,0,-0.002375668975605485,PPW,-5.905268231124983e-4,5.905268231124983e-4,0.9354,0.9363
Spearman,L_Y_dich_2_5__K_X_sev,20,0,0,0,4,0,-1.9513642820493112e-4,OPW,1.1408956824300023e-5,1.1408956824300023e-5,0.9102,0.9102
Spearman,L_Y_dich_2_5__K_X_sev,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_2_5__K_X_sev,20,0,0,4,4,0,0.040312115589658276,OPW,5.452346671879389e-4,5.452346671879389e-4,0.8988,0.8831
Spearman,L_Y_dich_2_5__K_X_sev,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_2_5__K_X_sev,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_2_5__K_X_sev,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_2_5__K_X_sev,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_2_5__K_X_sev,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_2_5__K_X_sev,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.12074655917770692,0.020746559177706916,0.921,0.882
Spearman,L_Y_dich_2_5__K_X_sev,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.11601862160099004,0.016018621600990032,0.9181,0.8873
Spearman,L_Y_dich_2_5__K_X_sev,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_dich_2_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_2_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_2_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_2_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.14083311187975311,0.8319,0.8756
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002375668975605485,CW,-0.0023518961152709183,0.0023518961152709183,0.9041,0.9041
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0,0,4,4,0,0.040312115589658276,OPW,0.038798608186043054,0.038798608186043054,0.8845,0.8932
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.07648456165768563,MOPW,0.12106518640044621,0.021065186400446204,0.8876,0.8717
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.07838795371390307,OPW,0.08405877272561763,0.01594122727438238,0.9008,0.8982
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,OPW,0.4083863846272781,0.09161361537272189,0.8669,0.8232
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,OPW,0.37791433553913956,0.12208566446086044,0.8242,0.8527
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0,0,0,0,0,-0.002375668975605485,CW,-0.0023518961152709183,0.0023518961152709183,0.9041,0.9041
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0,0,4,4,0,0.040312115589658276,OPW,-0.02568433979294344,0.02568433979294344,0.8888,0.8604
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.09387513418872523,0.006124865811274777,0.9203,0.9123
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.07838795371390307,no_weight,0.07838795371390307,0.021612046286096934,0.8989,0.8983
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.14083311187975311,0.8319,0.8756
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0,0,0,0,0,-0.002375668975605485,CW,-0.0023518961152709183,0.0023518961152709183,0.9041,0.9041
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0,0,4,4,0,0.040312115589658276,OPW,-0.03425247361165161,0.03425247361165161,0.8919,0.8708
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.07648456165768563,no_weight,0.07648456165768563,0.02351543834231437,0.8974,0.8997
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.07838795371390307,no_weight,0.07838795371390307,0.021612046286096934,0.8989,0.8983
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,OPW,0.3691869255289722,0.1308130744710278,0.8502,0.8735
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.0022015298371088096,0.0022015298371088096,0.9254,0.9252
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.028146618476891816,0.028146618476891816,0.9039,0.9059
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.07648456165768563,OPW,0.09939547231430573,6.045276856942727e-4,0.9054,0.9015
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.07648456165768563,MOPW,0.09939547231430573,6.045276856942727e-4,0.9054,0.9015
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.09902422701050824,9.75772989491766e-4,0.9141,0.9076
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.10004188578125883,4.1885781258826915e-5,0.901,0.9014
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,OPW,0.45612778099881446,0.04387221900118554,0.9033,0.8872
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,MOPW,0.45612778099881446,0.04387221900118554,0.9033,0.8872
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,OPW,0.4152280076739011,0.08477199232609889,0.8888,0.8311
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,MOPW,0.4152280076739011,0.08477199232609889,0.8888,0.8311
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,OPW,0.38264335702654384,0.11735664297345616,0.8569,0.8706
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,MOPW,0.38264335702654384,0.11735664297345616,0.8569,0.8706
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,OPW,0.40117677989830414,0.09882322010169586,0.8845,0.8362
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,MOPW,0.40117677989830414,0.09882322010169586,0.8845,0.8362
Spearman,L_Y_dich_3_5__K_X_sev,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.001528600180448226,0.001528600180448226,0.9314,0.9316
Spearman,L_Y_dich_3_5__K_X_sev,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_3_5__K_X_sev,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_3_5__K_X_sev,20,0,0,4,4,0,0.040312115589658276,MOPW,0.002417716966704929,0.002417716966704929,0.8992,0.8909
Spearman,L_Y_dich_3_5__K_X_sev,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
